,inns_number,bat,team,bowl,opposition,ball,ball_id,outs,dismissal,over,phase,noball,wide,date,year,ground,country,bat_hand,bowl_style,bowl_kind,bowl_category,runs,balls,line,length,shot,control,inns,1s,2s,3s,4s,5s,6s,bowler_dismissed?,dots
2305,2.0,Shubman Gill,Gujarat Titans,Yuzvendra Chahal,Rajasthan Royals,3.0,15.03,1,stumped,16.0,Middle,0.0,1.0,2024-04-10,2024.0,"Sawai Mansingh Stadium, Jaipur",India,RHB,LBG,spin bowler,RWS,0.0,0.0,WIDE_OUTSIDE_OFFSTUMP,FULL,COVER_DRIVE,0.0,1,0,0,0,0,0,0,1,0
2302,2.0,Shubman Gill,Gujarat Titans,Yuzvendra Chahal,Rajasthan Royals,5.0,13.05,0,,14.0,Middle,0.0,0.0,2024-04-10,2024.0,"Sawai Mansingh Stadium, Jaipur",India,RHB,LBG,spin bowler,RWS,1.0,1.0,OUTSIDE_OFFSTUMP,FULL,COVER_DRIVE,1.0,1,1,0,0,0,0,0,0,0
2303,2.0,Shubman Gill,Gujarat Titans,Yuzvendra Chahal,Rajasthan Royals,1.0,15.01,0,,16.0,Middle,0.0,0.0,2024-04-10,2024.0,"Sawai Mansingh Stadium, Jaipur",India,RHB,LBG,spin bowler,RWS,4.0,1.0,OUTSIDE_OFFSTUMP,FULL,ON_DRIVE,1.0,1,0,0,0,1,0,0,0,0
2304,2.0,Shubman Gill,Gujarat Titans,Yuzvendra Chahal,Rajasthan Royals,2.0,15.02,0,,16.0,Middle,0.0,0.0,2024-04-10,2024.0,"Sawai Mansingh Stadium, Jaipur",India,RHB,LBG,spin bowler,RWS,4.0,1.0,OUTSIDE_OFFSTUMP,FULL,SQUARE_DRIVE,1.0,1,0,0,0,1,0,0,0,0
2306,2.0,Shubman Gill,Gujarat Titans,Kuldeep Sen,Rajasthan Royals,1.0,8.01,0,,9.0,Middle,0.0,0.0,2024-04-10,2024.0,"Sawai Mansingh Stadium, Jaipur",India,RHB,RF,pace bowler,RAP,1.0,1.0,ON_THE_STUMPS,FULL,LEG_GLANCE,1.0,1,1,0,0,0,0,0,0,0
2307,2.0,Shubman Gill,Gujarat Titans,Kuldeep Sen,Rajasthan Royals,5.0,8.05,0,,9.0,Middle,0.0,0.0,2024-04-10,2024.0,"Sawai Mansingh Stadium, Jaipur",India,RHB,RF,pace bowler,RAP,1.0,1.0,OUTSIDE_OFFSTUMP,FULL,COVER_DRIVE,1.0,1,1,0,0,0,0,0,0,0
2308,2.0,Shubman Gill,Gujarat Titans,Kuldeep Sen,Rajasthan Royals,4.0,10.04,0,,11.0,Middle,0.0,0.0,2024-04-10,2024.0,"Sawai Mansingh Stadium, Jaipur",India,RHB,RF,pace bowler,RAP,1.0,1.0,ON_THE_STUMPS,FULL,ON_DRIVE,1.0,1,1,0,0,0,0,0,0,0
2309,2.0,Shubman Gill,Gujarat Titans,Kuldeep Sen,Rajasthan Royals,4.0,12.04,0,,13.0,Middle,0.0,0.0,2024-04-10,2024.0,"Sawai Mansingh Stadium, Jaipur",India,RHB,RF,pace bowler,RAP,2.0,1.0,ON_THE_STUMPS,GOOD_LENGTH,FLICK,1.0,1,0,1,0,0,0,0,0,0
2310,2.0,Shubman Gill,Gujarat Titans,Kuldeep Sen,Rajasthan Royals,5.0,12.05,0,,13.0,Middle,0.0,0.0,2024-04-10,2024.0,"Sawai Mansingh Stadium, Jaipur",India,RHB,RF,pace bowler,RAP,2.0,1.0,OUTSIDE_OFFSTUMP,SHORT_OF_A_GOOD_LENGTH,PULL,1.0,1,0,1,0,0,0,0,0,0
2290,2.0,Shubman Gill,Gujarat Titans,Ravichandran Ashwin,Rajasthan Royals,1.0,14.01,0,,15.0,Middle,0.0,0.0,2024-04-10,2024.0,"Sawai Mansingh Stadium, Jaipur",India,RHB,OB,spin bowler,RAO,4.0,1.0,ON_THE_STUMPS,FULL,FLICK,1.0,1,0,0,0,1,0,0,0,0
2301,2.0,Shubman Gill,Gujarat Titans,Yuzvendra Chahal,Rajasthan Royals,2.0,13.02,0,,14.0,Middle,0.0,0.0,2024-04-10,2024.0,"Sawai Mansingh Stadium, Jaipur",India,RHB,LBG,spin bowler,RWS,1.0,1.0,OUTSIDE_OFFSTUMP,FULL,COVER_DRIVE,1.0,1,1,0,0,0,0,0,0,0
2289,2.0,Shubman Gill,Gujarat Titans,Ravichandran Ashwin,Rajasthan Royals,5.0,6.05,0,,7.0,Middle,0.0,0.0,2024-04-10,2024.0,"Sawai Mansingh Stadium, Jaipur",India,RHB,OB,spin bowler,RAO,1.0,1.0,OUTSIDE_OFFSTUMP,FULL,ON_DRIVE,1.0,1,1,0,0,0,0,0,0,0
2295,2.0,Shubman Gill,Gujarat Titans,Yuzvendra Chahal,Rajasthan Royals,5.0,7.05,0,,8.0,Middle,0.0,0.0,2024-04-10,2024.0,"Sawai Mansingh Stadium, Jaipur",India,RHB,LBG,spin bowler,RWS,1.0,1.0,ON_THE_STUMPS,FULL,FLICK,1.0,1,1,0,0,0,0,0,0,0
2287,2.0,Shubman Gill,Gujarat Titans,Ravichandran Ashwin,Rajasthan Royals,2.0,6.02,0,,7.0,Middle,0.0,0.0,2024-04-10,2024.0,"Sawai Mansingh Stadium, Jaipur",India,RHB,OB,spin bowler,RAO,2.0,1.0,WIDE_OUTSIDE_OFFSTUMP,SHORT_OF_A_GOOD_LENGTH,CUT_SHOT,1.0,1,0,1,0,0,0,0,0,0
2288,2.0,Shubman Gill,Gujarat Titans,Ravichandran Ashwin,Rajasthan Royals,3.0,6.03,0,,7.0,Middle,0.0,0.0,2024-04-10,2024.0,"Sawai Mansingh Stadium, Jaipur",India,RHB,OB,spin bowler,RAO,0.0,1.0,DOWN_LEG,FULL,LEG_GLANCE,0.0,1,0,0,0,0,0,0,0,1
2268,2.0,Shubman Gill,Gujarat Titans,Trent Boult,Rajasthan Royals,2.0,2.02,0,,3.0,PP,0.0,0.0,2024-04-10,2024.0,"Sawai Mansingh Stadium, Jaipur",India,RHB,LFM,pace bowler,LAP,1.0,1.0,ON_THE_STUMPS,SHORT_OF_A_GOOD_LENGTH,FLICK,1.0,1,1,0,0,0,0,0,0,0
2269,2.0,Shubman Gill,Gujarat Titans,Trent Boult,Rajasthan Royals,4.0,2.04,0,,3.0,PP,0.0,0.0,2024-04-10,2024.0,"Sawai Mansingh Stadium, Jaipur",India,RHB,LFM,pace bowler,LAP,1.0,1.0,OUTSIDE_OFFSTUMP,FULL,SQUARE_DRIVE,0.0,1,1,0,0,0,0,0,0,0
2270,2.0,Shubman Gill,Gujarat Titans,Avesh Khan,Rajasthan Royals,2.0,1.02,0,,2.0,PP,0.0,0.0,2024-04-10,2024.0,"Sawai Mansingh Stadium, Jaipur",India,RHB,RFM,pace bowler,RAP,0.0,1.0,OUTSIDE_OFFSTUMP,GOOD_LENGTH,DEFENDED,1.0,1,0,0,0,0,0,0,0,1
2271,2.0,Shubman Gill,Gujarat Titans,Avesh Khan,Rajasthan Royals,3.0,1.03,0,,2.0,PP,0.0,0.0,2024-04-10,2024.0,"Sawai Mansingh Stadium, Jaipur",India,RHB,RFM,pace bowler,RAP,1.0,1.0,OUTSIDE_OFFSTUMP,SHORT_OF_A_GOOD_LENGTH,LEG_GLANCE,1.0,1,1,0,0,0,0,0,0,0
2272,2.0,Shubman Gill,Gujarat Titans,Avesh Khan,Rajasthan Royals,1.0,5.01,0,,6.0,PP,0.0,0.0,2024-04-10,2024.0,"Sawai Mansingh Stadium, Jaipur",India,RHB,RFM,pace bowler,RAP,4.0,1.0,OUTSIDE_OFFSTUMP,FULL,STRAIGHT_DRIVE,1.0,1,0,0,0,1,0,0,0,0
2273,2.0,Shubman Gill,Gujarat Titans,Avesh Khan,Rajasthan Royals,2.0,5.02,0,,6.0,PP,0.0,0.0,2024-04-10,2024.0,"Sawai Mansingh Stadium, Jaipur",India,RHB,RFM,pace bowler,RAP,1.0,1.0,OUTSIDE_OFFSTUMP,GOOD_LENGTH,FLICK,1.0,1,1,0,0,0,0,0,0,0
2274,2.0,Shubman Gill,Gujarat Titans,Avesh Khan,Rajasthan Royals,4.0,5.04,0,,6.0,PP,0.0,0.0,2024-04-10,2024.0,"Sawai Mansingh Stadium, Jaipur",India,RHB,RFM,pace bowler,RAP,6.0,1.0,OUTSIDE_OFFSTUMP,GOOD_LENGTH,ON_DRIVE,1.0,1,0,0,0,0,0,1,0,0
2275,2.0,Shubman Gill,Gujarat Titans,Avesh Khan,Rajasthan Royals,5.0,5.05,0,,6.0,PP,0.0,0.0,2024-04-10,2024.0,"Sawai Mansingh Stadium, Jaipur",India,RHB,RFM,pace bowler,RAP,1.0,1.0,OUTSIDE_OFFSTUMP,GOOD_LENGTH,ON_DRIVE,1.0,1,1,0,0,0,0,0,0,0
2276,2.0,Shubman Gill,Gujarat Titans,Keshav Maharaj,Rajasthan Royals,1.0,3.01,0,,4.0,PP,0.0,0.0,2024-04-10,2024.0,"Sawai Mansingh Stadium, Jaipur",India,RHB,SLA,spin bowler,SLA,0.0,1.0,DOWN_LEG,FULL,PUSH,1.0,1,0,0,0,0,0,0,0,1
2267,2.0,Shubman Gill,Gujarat Titans,Trent Boult,Rajasthan Royals,1.0,2.01,0,,3.0,PP,0.0,0.0,2024-04-10,2024.0,"Sawai Mansingh Stadium, Jaipur",India,RHB,LFM,pace bowler,LAP,0.0,1.0,OUTSIDE_OFFSTUMP,FULL,PUSH,0.0,1,0,0,0,0,0,0,0,1
2278,2.0,Shubman Gill,Gujarat Titans,Keshav Maharaj,Rajasthan Royals,3.0,3.03,0,,4.0,PP,0.0,0.0,2024-04-10,2024.0,"Sawai Mansingh Stadium, Jaipur",India,RHB,SLA,spin bowler,SLA,1.0,1.0,ON_THE_STUMPS,GOOD_LENGTH,FLICK,1.0,1,1,0,0,0,0,0,0,0
2279,2.0,Shubman Gill,Gujarat Titans,Keshav Maharaj,Rajasthan Royals,6.0,3.06,0,,4.0,PP,0.0,0.0,2024-04-10,2024.0,"Sawai Mansingh Stadium, Jaipur",India,RHB,SLA,spin bowler,SLA,0.0,1.0,DOWN_LEG,FULL,PUSH,0.0,1,0,0,0,0,0,0,0,1
2280,2.0,Shubman Gill,Gujarat Titans,Keshav Maharaj,Rajasthan Royals,1.0,11.01,0,,12.0,Middle,0.0,0.0,2024-04-10,2024.0,"Sawai Mansingh Stadium, Jaipur",India,RHB,SLA,spin bowler,SLA,1.0,1.0,OUTSIDE_OFFSTUMP,GOOD_LENGTH,ON_DRIVE,1.0,1,1,0,0,0,0,0,0,0
2281,2.0,Shubman Gill,Gujarat Titans,Keshav Maharaj,Rajasthan Royals,3.0,11.03,0,,12.0,Middle,0.0,0.0,2024-04-10,2024.0,"Sawai Mansingh Stadium, Jaipur",India,RHB,SLA,spin bowler,SLA,1.0,1.0,OUTSIDE_OFFSTUMP,SHORT_OF_A_GOOD_LENGTH,PULL,1.0,1,1,0,0,0,0,0,0,0
2282,2.0,Shubman Gill,Gujarat Titans,Keshav Maharaj,Rajasthan Royals,5.0,11.05,0,,12.0,Middle,0.0,0.0,2024-04-10,2024.0,"Sawai Mansingh Stadium, Jaipur",India,RHB,SLA,spin bowler,SLA,2.0,1.0,OUTSIDE_OFFSTUMP,GOOD_LENGTH,CUT_SHOT,1.0,1,0,1,0,0,0,0,0,0
2283,2.0,Shubman Gill,Gujarat Titans,Keshav Maharaj,Rajasthan Royals,6.0,11.06,0,,12.0,Middle,0.0,0.0,2024-04-10,2024.0,"Sawai Mansingh Stadium, Jaipur",India,RHB,SLA,spin bowler,SLA,2.0,1.0,OUTSIDE_OFFSTUMP,GOOD_LENGTH,PUSH,1.0,1,0,1,0,0,0,0,0,0
2284,2.0,Shubman Gill,Gujarat Titans,Ravichandran Ashwin,Rajasthan Royals,2.0,4.02,0,,5.0,PP,0.0,0.0,2024-04-10,2024.0,"Sawai Mansingh Stadium, Jaipur",India,RHB,OB,spin bowler,RAO,0.0,1.0,OUTSIDE_OFFSTUMP,SHORT_OF_A_GOOD_LENGTH,STEERED,0.0,1,0,0,0,0,0,0,0,1
2285,2.0,Shubman Gill,Gujarat Titans,Ravichandran Ashwin,Rajasthan Royals,3.0,4.03,0,,5.0,PP,0.0,0.0,2024-04-10,2024.0,"Sawai Mansingh Stadium, Jaipur",India,RHB,OB,spin bowler,RAO,0.0,1.0,OUTSIDE_OFFSTUMP,GOOD_LENGTH,STEERED,1.0,1,0,0,0,0,0,0,0,1
2286,2.0,Shubman Gill,Gujarat Titans,Ravichandran Ashwin,Rajasthan Royals,4.0,4.04,0,,5.0,PP,0.0,0.0,2024-04-10,2024.0,"Sawai Mansingh Stadium, Jaipur",India,RHB,OB,spin bowler,RAO,1.0,1.0,OUTSIDE_OFFSTUMP,FULL,ON_DRIVE,1.0,1,1,0,0,0,0,0,0,0
2277,2.0,Shubman Gill,Gujarat Titans,Keshav Maharaj,Rajasthan Royals,2.0,3.02,0,,4.0,PP,0.0,0.0,2024-04-10,2024.0,"Sawai Mansingh Stadium, Jaipur",India,RHB,SLA,spin bowler,SLA,6.0,1.0,OUTSIDE_OFFSTUMP,GOOD_LENGTH,COVER_DRIVE,1.0,1,0,0,0,0,0,1,0,0
2317,1.0,Shubman Gill,Gujarat Titans,Ishant Sharma,Delhi Capitals,5.0,1.05,1,caught,2.0,PP,0.0,0.0,2024-04-17,2024.0,"Narendra Modi Stadium, Ahmedabad",India,RHB,RFM,pace bowler,RAP,0.0,1.0,OUTSIDE_OFFSTUMP,FULL,COVER_DRIVE,0.0,1,0,0,0,0,0,0,1,1
2315,1.0,Shubman Gill,Gujarat Titans,Ishant Sharma,Delhi Capitals,3.0,1.03,0,,2.0,PP,0.0,0.0,2024-04-17,2024.0,"Narendra Modi Stadium, Ahmedabad",India,RHB,RFM,pace bowler,RAP,0.0,1.0,OUTSIDE_OFFSTUMP,SHORT_OF_A_GOOD_LENGTH,CUT_SHOT,0.0,1,0,0,0,0,0,0,0,1
2316,1.0,Shubman Gill,Gujarat Titans,Ishant Sharma,Delhi Capitals,4.0,1.04,0,,2.0,PP,0.0,0.0,2024-04-17,2024.0,"Narendra Modi Stadium, Ahmedabad",India,RHB,RFM,pace bowler,RAP,4.0,1.0,OUTSIDE_OFFSTUMP,SHORT_OF_A_GOOD_LENGTH,CUT_SHOT,1.0,1,0,0,0,1,0,0,0,0
2313,1.0,Shubman Gill,Gujarat Titans,Khaleel Ahmed,Delhi Capitals,7.0,0.07,0,,1.0,PP,0.0,0.0,2024-04-17,2024.0,"Narendra Modi Stadium, Ahmedabad",India,RHB,LFM,pace bowler,LAP,0.0,1.0,OUTSIDE_OFFSTUMP,GOOD_LENGTH,DEFENDED,0.0,1,0,0,0,0,0,0,0,1
2312,1.0,Shubman Gill,Gujarat Titans,Khaleel Ahmed,Delhi Capitals,6.0,0.06,0,,1.0,PP,0.0,0.0,2024-04-17,2024.0,"Narendra Modi Stadium, Ahmedabad",India,RHB,LFM,pace bowler,LAP,4.0,1.0,ON_THE_STUMPS,FULL,ON_DRIVE,1.0,1,0,0,0,1,0,0,0,0
2314,1.0,Shubman Gill,Gujarat Titans,Ishant Sharma,Delhi Capitals,2.0,1.02,0,,2.0,PP,0.0,0.0,2024-04-17,2024.0,"Narendra Modi Stadium, Ahmedabad",India,RHB,RFM,pace bowler,RAP,0.0,1.0,WIDE_OUTSIDE_OFFSTUMP,FULL,ON_DRIVE,1.0,1,0,0,0,0,0,0,0,1
2335,2.0,Shubman Gill,Gujarat Titans,Sam Curran,Punjab Kings,6.0,5.06,0,,6.0,PP,0.0,0.0,2024-04-21,2024.0,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",India,RHB,LMF,pace bowler,LAP,4.0,1.0,OUTSIDE_OFFSTUMP,SHORT_OF_A_GOOD_LENGTH,CUT_SHOT,1.0,1,0,0,0,1,0,0,0,0
2336,2.0,Shubman Gill,Gujarat Titans,Harpreet Brar,Punjab Kings,2.0,6.02,0,,7.0,Middle,0.0,0.0,2024-04-21,2024.0,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",India,RHB,SLA,spin bowler,SLA,2.0,1.0,OUTSIDE_OFFSTUMP,SHORT_OF_A_GOOD_LENGTH,CUT_SHOT,1.0,1,0,1,0,0,0,0,0,0
2337,2.0,Shubman Gill,Gujarat Titans,Harpreet Brar,Punjab Kings,3.0,6.03,0,,7.0,Middle,0.0,0.0,2024-04-21,2024.0,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",India,RHB,SLA,spin bowler,SLA,1.0,1.0,OUTSIDE_OFFSTUMP,GOOD_LENGTH,ON_DRIVE,1.0,1,1,0,0,0,0,0,0,0
2338,2.0,Shubman Gill,Gujarat Titans,Harpreet Brar,Punjab Kings,5.0,6.05,0,,7.0,Middle,0.0,0.0,2024-04-21,2024.0,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",India,RHB,SLA,spin bowler,SLA,0.0,1.0,ON_THE_STUMPS,FULL,ON_DRIVE,1.0,1,0,0,0,0,0,0,0,1
2339,2.0,Shubman Gill,Gujarat Titans,Harpreet Brar,Punjab Kings,6.0,6.06,0,,7.0,Middle,0.0,0.0,2024-04-21,2024.0,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",India,RHB,SLA,spin bowler,SLA,2.0,1.0,OUTSIDE_OFFSTUMP,SHORT_OF_A_GOOD_LENGTH,CUT_SHOT,1.0,1,0,1,0,0,0,0,0,0
2340,2.0,Shubman Gill,Gujarat Titans,Harpreet Brar,Punjab Kings,3.0,8.03,0,,9.0,Middle,0.0,0.0,2024-04-21,2024.0,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",India,RHB,SLA,spin bowler,SLA,0.0,1.0,ON_THE_STUMPS,FULL,ON_DRIVE,1.0,1,0,0,0,0,0,0,0,1
2341,2.0,Shubman Gill,Gujarat Titans,Harpreet Brar,Punjab Kings,4.0,8.04,0,,9.0,Middle,0.0,0.0,2024-04-21,2024.0,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",India,RHB,SLA,spin bowler,SLA,1.0,1.0,OUTSIDE_OFFSTUMP,FULL,COVER_DRIVE,1.0,1,1,0,0,0,0,0,0,0
2343,2.0,Shubman Gill,Gujarat Titans,Liam Livingstone,Punjab Kings,5.0,7.05,0,,8.0,Middle,0.0,0.0,2024-04-21,2024.0,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",India,RHB,OB/LB,spin bowler,RAS,0.0,1.0,ON_THE_STUMPS,GOOD_LENGTH,ON_DRIVE,1.0,1,0,0,0,0,0,0,0,1
2344,2.0,Shubman Gill,Gujarat Titans,Liam Livingstone,Punjab Kings,6.0,7.06,0,,8.0,Middle,0.0,0.0,2024-04-21,2024.0,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",India,RHB,OB/LB,spin bowler,RAS,0.0,1.0,DOWN_LEG,GOOD_LENGTH,SWEEP_SHOT,0.0,1,0,0,0,0,0,0,0,1
2345,2.0,Shubman Gill,Gujarat Titans,Liam Livingstone,Punjab Kings,2.0,9.02,0,,10.0,Middle,0.0,0.0,2024-04-21,2024.0,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",India,RHB,OB/LB,spin bowler,RAS,0.0,1.0,OUTSIDE_OFFSTUMP,FULL,SQUARE_DRIVE,1.0,1,0,0,0,0,0,0,0,1
2346,2.0,Shubman Gill,Gujarat Titans,Liam Livingstone,Punjab Kings,3.0,9.03,1,caught,10.0,Middle,0.0,0.0,2024-04-21,2024.0,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",India,RHB,OB/LB,spin bowler,RAS,0.0,1.0,ON_THE_STUMPS,FULL,ON_DRIVE,0.0,1,0,0,0,0,0,0,1,1
2334,2.0,Shubman Gill,Gujarat Titans,Sam Curran,Punjab Kings,5.0,5.05,0,,6.0,PP,0.0,0.0,2024-04-21,2024.0,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",India,RHB,LMF,pace bowler,LAP,2.0,1.0,ON_THE_STUMPS,GOOD_LENGTH,FLICK,1.0,1,0,1,0,0,0,0,0,0
2342,2.0,Shubman Gill,Gujarat Titans,Liam Livingstone,Punjab Kings,4.0,7.04,0,,8.0,Middle,0.0,0.0,2024-04-21,2024.0,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",India,RHB,OB/LB,spin bowler,RAS,4.0,1.0,OUTSIDE_OFFSTUMP,SHORT_OF_A_GOOD_LENGTH,COVER_DRIVE,1.0,1,0,0,0,1,0,0,0,0
2333,2.0,Shubman Gill,Gujarat Titans,Sam Curran,Punjab Kings,1.0,5.01,0,,6.0,PP,0.0,0.0,2024-04-21,2024.0,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",India,RHB,LMF,pace bowler,LAP,1.0,1.0,ON_THE_STUMPS,GOOD_LENGTH,PUSH,1.0,1,1,0,0,0,0,0,0,0
2325,2.0,Shubman Gill,Gujarat Titans,Arshdeep Singh,Punjab Kings,2.0,1.02,0,,2.0,PP,0.0,0.0,2024-04-21,2024.0,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",India,RHB,LMF,pace bowler,LAP,0.0,1.0,ON_THE_STUMPS,SHORT_OF_A_GOOD_LENGTH,CUT_SHOT,1.0,1,0,0,0,0,0,0,0,1
2331,2.0,Shubman Gill,Gujarat Titans,Harshal Patel,Punjab Kings,3.0,4.03,0,,5.0,PP,0.0,0.0,2024-04-21,2024.0,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",India,RHB,RM,pace bowler,RAP,1.0,1.0,OUTSIDE_OFFSTUMP,GOOD_LENGTH,PUSH,1.0,1,1,0,0,0,0,0,0,0
2332,2.0,Shubman Gill,Gujarat Titans,Harshal Patel,Punjab Kings,6.0,4.06,0,,5.0,PP,0.0,0.0,2024-04-21,2024.0,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",India,RHB,RM,pace bowler,RAP,1.0,1.0,ON_THE_STUMPS,FULL,ON_DRIVE,1.0,1,1,0,0,0,0,0,0,0
2319,2.0,Shubman Gill,Gujarat Titans,Kagiso Rabada,Punjab Kings,3.0,0.03,0,,1.0,PP,0.0,0.0,2024-04-21,2024.0,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",India,RHB,RF,pace bowler,RAP,0.0,1.0,ON_THE_STUMPS,GOOD_LENGTH,FLICK,1.0,1,0,0,0,0,0,0,0,1
2320,2.0,Shubman Gill,Gujarat Titans,Kagiso Rabada,Punjab Kings,4.0,0.04,0,,1.0,PP,0.0,0.0,2024-04-21,2024.0,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",India,RHB,RF,pace bowler,RAP,1.0,1.0,OUTSIDE_OFFSTUMP,GOOD_LENGTH,PUSH,0.0,1,1,0,0,0,0,0,0,0
2321,2.0,Shubman Gill,Gujarat Titans,Kagiso Rabada,Punjab Kings,3.0,2.03,0,,3.0,PP,0.0,0.0,2024-04-21,2024.0,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",India,RHB,RF,pace bowler,RAP,0.0,1.0,ON_THE_STUMPS,YORKER,ON_DRIVE,1.0,1,0,0,0,0,0,0,0,1
2322,2.0,Shubman Gill,Gujarat Titans,Kagiso Rabada,Punjab Kings,4.0,2.04,0,,3.0,PP,0.0,0.0,2024-04-21,2024.0,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",India,RHB,RF,pace bowler,RAP,4.0,1.0,OUTSIDE_OFFSTUMP,SHORT_OF_A_GOOD_LENGTH,PULL,1.0,1,0,0,0,1,0,0,0,0
2323,2.0,Shubman Gill,Gujarat Titans,Kagiso Rabada,Punjab Kings,5.0,2.05,0,,3.0,PP,0.0,0.0,2024-04-21,2024.0,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",India,RHB,RF,pace bowler,RAP,4.0,1.0,ON_THE_STUMPS,FULL,FLICK,1.0,1,0,0,0,1,0,0,0,0
2318,2.0,Shubman Gill,Gujarat Titans,Kagiso Rabada,Punjab Kings,2.0,0.02,0,,1.0,PP,0.0,0.0,2024-04-21,2024.0,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",India,RHB,RF,pace bowler,RAP,0.0,1.0,OUTSIDE_OFFSTUMP,GOOD_LENGTH,PUSH,1.0,1,0,0,0,0,0,0,0,1
2326,2.0,Shubman Gill,Gujarat Titans,Arshdeep Singh,Punjab Kings,3.0,1.03,0,,2.0,PP,0.0,0.0,2024-04-21,2024.0,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",India,RHB,LMF,pace bowler,LAP,1.0,1.0,ON_THE_STUMPS,GOOD_LENGTH,PUSH,1.0,1,1,0,0,0,0,0,0,0
2327,2.0,Shubman Gill,Gujarat Titans,Arshdeep Singh,Punjab Kings,5.0,1.05,0,,2.0,PP,0.0,0.0,2024-04-21,2024.0,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",India,RHB,LMF,pace bowler,LAP,1.0,1.0,OUTSIDE_OFFSTUMP,SHORT_OF_A_GOOD_LENGTH,CUT_SHOT,1.0,1,1,0,0,0,0,0,0,0
2328,2.0,Shubman Gill,Gujarat Titans,Arshdeep Singh,Punjab Kings,2.0,3.02,0,,4.0,PP,0.0,0.0,2024-04-21,2024.0,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",India,RHB,LMF,pace bowler,LAP,1.0,1.0,ON_THE_STUMPS,GOOD_LENGTH,ON_DRIVE,1.0,1,1,0,0,0,0,0,0,0
2329,2.0,Shubman Gill,Gujarat Titans,Harshal Patel,Punjab Kings,1.0,4.01,0,,5.0,PP,0.0,0.0,2024-04-21,2024.0,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",India,RHB,RM,pace bowler,RAP,0.0,1.0,OUTSIDE_OFFSTUMP,FULL,ON_DRIVE,1.0,1,0,0,0,0,0,0,0,1
2330,2.0,Shubman Gill,Gujarat Titans,Harshal Patel,Punjab Kings,2.0,4.02,0,,5.0,PP,0.0,0.0,2024-04-21,2024.0,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",India,RHB,RM,pace bowler,RAP,4.0,1.0,OUTSIDE_OFFSTUMP,SHORT_OF_A_GOOD_LENGTH,CUT_SHOT,1.0,1,0,0,0,1,0,0,0,0
2324,2.0,Shubman Gill,Gujarat Titans,Kagiso Rabada,Punjab Kings,6.0,2.06,0,,3.0,PP,0.0,0.0,2024-04-21,2024.0,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",India,RHB,RF,pace bowler,RAP,0.0,1.0,OUTSIDE_OFFSTUMP,GOOD_LENGTH,PUSH,0.0,1,0,0,0,0,0,0,0,1
2350,2.0,Shubman Gill,Gujarat Titans,Anrich Nortje,Delhi Capitals,2.0,1.02,0,,2.0,PP,0.0,0.0,2024-04-24,2024.0,"Arun Jaitley Stadium, Delhi",India,RHB,RF,pace bowler,RAP,0.0,1.0,OUTSIDE_OFFSTUMP,GOOD_LENGTH,DEFENDED,0.0,1,0,0,0,0,0,0,0,1
2347,2.0,Shubman Gill,Gujarat Titans,Khaleel Ahmed,Delhi Capitals,5.0,0.05,0,,1.0,PP,0.0,0.0,2024-04-24,2024.0,"Arun Jaitley Stadium, Delhi",India,RHB,LFM,pace bowler,LAP,1.0,1.0,OUTSIDE_OFFSTUMP,GOOD_LENGTH,COVER_DRIVE,0.0,1,1,0,0,0,0,0,0,0
2348,2.0,Shubman Gill,Gujarat Titans,Khaleel Ahmed,Delhi Capitals,7.0,0.07,0,,1.0,PP,0.0,0.0,2024-04-24,2024.0,"Arun Jaitley Stadium, Delhi",India,RHB,LFM,pace bowler,LAP,1.0,1.0,ON_THE_STUMPS,GOOD_LENGTH,ON_DRIVE,1.0,1,1,0,0,0,0,0,0,0
