,p_match,inns,bat,p_bat,team_bat,bowl,p_bowl,team_bowl,ball,ball_id,outcome,score,out,dismissal,p_out,over,noball,wide,byes,legbyes,cur_bat_runs,cur_bat_bf,cur_bowl_ovr,cur_bowl_wkts,cur_bowl_runs,inns_runs,inns_wkts,inns_balls,inns_runs_rem,inns_balls_rem,inns_rr,inns_rrr,target,max_balls,date,year,ground,country,winner,toss,competition,bat_hand,bowl_style,bowl_kind,batruns,ballfaced,bowlruns,bat_out,wagonX,wagonY,wagonZone,line,length,shot,control,predscore,wprob
75034,1216536,1,Shubman Gill,1070173,Kolkata Knight Riders,Sam Curran,662973,Chennai Super Kings,1,3.01,four,4,False,,1070173,4,0,0,0,0,21,9,1.1,0,7,27,0,19,,101,8.52,,,120,2020-10-29,2020,Dubai International Cricket Stadium,United Arab Emirates,Chennai Super Kings,Chennai Super Kings,IPL,RHB,LMF,pace bowler,4,1,4,True,15,203,6,ON_THE_STUMPS,SHORT_OF_A_GOOD_LENGTH,COVER_DRIVE,1.0,168,55.47
75035,1216536,1,Shubman Gill,1070173,Kolkata Knight Riders,Sam Curran,662973,Chennai Super Kings,2,3.02,run,1,False,,1070173,4,0,0,0,0,22,10,1.2,0,8,28,0,20,,100,8.4,,,120,2020-10-29,2020,Dubai International Cricket Stadium,United Arab Emirates,Chennai Super Kings,Chennai Super Kings,IPL,RHB,LMF,pace bowler,1,1,1,True,215,297,4,ON_THE_STUMPS,GOOD_LENGTH,ON_DRIVE,1.0,168,55.47
75728,1216520,1,Shubman Gill,1070173,Kolkata Knight Riders,Glenn Maxwell,325026,Punjab Kings,1,0.01,run,1,False,,1070173,1,0,0,0,0,1,1,0.1,0,1,1,0,1,,119,6.0,,,120,2020-10-26,2020,Sharjah Cricket Stadium,United Arab Emirates,Kings XI Punjab,Kings XI Punjab,IPL,RHB,OB,spin bowler,1,1,1,True,321,198,3,DOWN_LEG,FULL,FLICK,1.0,168,51.8
75729,1216520,1,Shubman Gill,1070173,Kolkata Knight Riders,Glenn Maxwell,325026,Punjab Kings,4,0.04,run,1,False,,1070173,1,0,0,0,0,2,2,0.4,1,3,3,1,4,,116,4.5,,,120,2020-10-26,2020,Sharjah Cricket Stadium,United Arab Emirates,Kings XI Punjab,Kings XI Punjab,IPL,RHB,OB,spin bowler,1,1,1,True,297,275,3,DOWN_LEG,GOOD_LENGTH,PUSH,1.0,165,48.48
75730,1216520,1,Shubman Gill,1070173,Kolkata Knight Riders,Glenn Maxwell,325026,Punjab Kings,4,6.04,run,1,False,,1070173,7,0,0,0,0,27,18,1.4,1,15,60,3,40,,80,9.0,,,120,2020-10-26,2020,Sharjah Cricket Stadium,United Arab Emirates,Kings XI Punjab,Kings XI Punjab,IPL,RHB,OB,spin bowler,1,1,1,True,290,287,4,DOWN_LEG,GOOD_LENGTH,ON_DRIVE,1.0,176,60.51
75731,1304089,2,Shubman Gill,1070173,Gujarat Titans,Glenn Maxwell,325026,Royal Challengers Bangalore,3,0.03,no run,0,False,,1070173,1,0,0,0,0,0,1,0.3,0,5,5,0,3,166.0,117,10.0,8.51,171.0,120,2022-04-30,2022,"Brabourne Stadium, Mumbai",India,Gujarat Titans,Royal Challengers Bangalore,IPL,RHB,OB,spin bowler,0,1,0,True,186,187,4,OUTSIDE_OFFSTUMP,GOOD_LENGTH,DEFENDED,1.0,163,45.31
75732,1304089,2,Shubman Gill,1070173,Gujarat Titans,Glenn Maxwell,325026,Royal Challengers Bangalore,4,0.04,four,4,False,,1070173,1,0,0,0,0,4,2,0.4,0,9,9,0,4,162.0,116,13.5,8.37,171.0,120,2022-04-30,2022,"Brabourne Stadium, Mumbai",India,Gujarat Titans,Royal Challengers Bangalore,IPL,RHB,OB,spin bowler,4,1,4,True,351,96,2,ON_THE_STUMPS,GOOD_LENGTH,SWEEP_SHOT,1.0,166,48.83
75733,1304089,2,Shubman Gill,1070173,Gujarat Titans,Glenn Maxwell,325026,Royal Challengers Bangalore,5,0.05,no run,0,False,,1070173,1,0,0,0,0,4,3,0.5,0,9,9,0,5,162.0,115,10.8,8.45,171.0,120,2022-04-30,2022,"Brabourne Stadium, Mumbai",India,Gujarat Titans,Royal Challengers Bangalore,IPL,RHB,OB,spin bowler,0,1,0,True,0,0,0,ON_THE_STUMPS,GOOD_LENGTH,PUSH,0.0,165,47.73
75734,1304089,2,Shubman Gill,1070173,Gujarat Titans,Glenn Maxwell,325026,Royal Challengers Bangalore,6,0.06,run,1,False,,1070173,1,0,0,0,0,5,4,1.0,0,10,10,0,6,161.0,114,10.0,8.47,171.0,120,2022-04-30,2022,"Brabourne Stadium, Mumbai",India,Gujarat Titans,Royal Challengers Bangalore,IPL,RHB,OB,spin bowler,1,1,1,True,104,173,6,OUTSIDE_OFFSTUMP,SHORT_OF_A_GOOD_LENGTH,CUT_SHOT,1.0,164,47.15
76376,1178427,2,Shubman Gill,1070173,Kolkata Knight Riders,Arshdeep Singh,1125976,Punjab Kings,1,1.01,no run,0,False,,1070173,2,0,0,0,0,2,4,0.1,0,0,3,0,7,181.0,113,2.57,9.61,184.0,120,2019-05-03,2019,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",India,Kolkata Knight Riders,Kolkata Knight Riders,IPL,RHB,LMF,pace bowler,0,1,0,True,116,175,6,ON_THE_STUMPS,GOOD_LENGTH,STEERED,1.0,166,30.18
76377,1178427,2,Shubman Gill,1070173,Kolkata Knight Riders,Arshdeep Singh,1125976,Punjab Kings,2,1.02,no run,0,False,,1070173,2,0,0,0,0,2,5,0.2,0,0,3,0,8,181.0,112,2.25,9.69,184.0,120,2019-05-03,2019,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",India,Kolkata Knight Riders,Kolkata Knight Riders,IPL,RHB,LMF,pace bowler,0,1,0,True,129,193,6,ON_THE_STUMPS,GOOD_LENGTH,COVER_DRIVE,1.0,165,29.07
76378,1178427,2,Shubman Gill,1070173,Kolkata Knight Riders,Arshdeep Singh,1125976,Punjab Kings,3,1.03,run,1,False,,1070173,2,0,0,0,0,3,6,0.3,0,1,4,0,9,180.0,111,2.66,9.72,184.0,120,2019-05-03,2019,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",India,Kolkata Knight Riders,Kolkata Knight Riders,IPL,RHB,LMF,pace bowler,1,1,1,True,218,220,4,ON_THE_STUMPS,GOOD_LENGTH,FLICK,1.0,164,28.41
76379,1178427,2,Shubman Gill,1070173,Kolkata Knight Riders,Arshdeep Singh,1125976,Punjab Kings,6,3.06,run,2,False,,1070173,4,0,0,0,0,10,11,2.0,0,24,35,0,24,149.0,96,8.75,9.31,184.0,120,2019-05-03,2019,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",India,Kolkata Knight Riders,Kolkata Knight Riders,IPL,RHB,LMF,pace bowler,2,1,2,True,191,248,4,ON_THE_STUMPS,FULL,ON_DRIVE,1.0,176,43.68
76380,1216520,1,Shubman Gill,1070173,Kolkata Knight Riders,Arshdeep Singh,1125976,Punjab Kings,1,2.01,four,4,False,,1070173,3,0,0,0,0,7,6,0.1,0,4,14,3,13,,107,6.46,,,120,2020-10-26,2020,Sharjah Cricket Stadium,United Arab Emirates,Kings XI Punjab,Kings XI Punjab,IPL,RHB,LMF,pace bowler,4,1,4,True,275,28,1,ON_THE_STUMPS,FULL,FLICK,1.0,157,39.75
76381,1216520,1,Shubman Gill,1070173,Kolkata Knight Riders,Arshdeep Singh,1125976,Punjab Kings,2,2.02,no run,0,False,,1070173,3,0,0,0,0,7,7,0.2,0,4,14,3,14,,106,6.0,,,120,2020-10-26,2020,Sharjah Cricket Stadium,United Arab Emirates,Kings XI Punjab,Kings XI Punjab,IPL,RHB,LMF,pace bowler,0,1,0,True,0,0,0,ON_THE_STUMPS,GOOD_LENGTH,LEFT_ALONE,1.0,157,39.75
76382,1216520,1,Shubman Gill,1070173,Kolkata Knight Riders,Arshdeep Singh,1125976,Punjab Kings,3,2.03,wide,1,False,,1070173,3,0,1,0,0,7,7,0.2,0,5,15,3,14,,106,6.42,,,120,2020-10-26,2020,Sharjah Cricket Stadium,United Arab Emirates,Kings XI Punjab,Kings XI Punjab,IPL,RHB,LMF,pace bowler,0,0,1,True,0,0,0,OUTSIDE_OFFSTUMP,GOOD_LENGTH,LEFT_ALONE,,158,40.82
76383,1216520,1,Shubman Gill,1070173,Kolkata Knight Riders,Arshdeep Singh,1125976,Punjab Kings,4,2.04,run,1,False,,1070173,3,0,0,0,0,8,8,0.3,0,6,16,3,15,,105,6.4,,,120,2020-10-26,2020,Sharjah Cricket Stadium,United Arab Emirates,Kings XI Punjab,Kings XI Punjab,IPL,RHB,LMF,pace bowler,1,1,1,True,119,45,8,ON_THE_STUMPS,SHORT_OF_A_GOOD_LENGTH,DAB,1.0,157,39.75
76384,1216520,1,Shubman Gill,1070173,Kolkata Knight Riders,Arshdeep Singh,1125976,Punjab Kings,1,4.01,no run,0,False,,1070173,5,0,0,0,0,9,12,1.1,0,8,23,3,25,,95,5.52,,,120,2020-10-26,2020,Sharjah Cricket Stadium,United Arab Emirates,Kings XI Punjab,Kings XI Punjab,IPL,RHB,LMF,pace bowler,0,1,0,True,131,132,7,ON_THE_STUMPS,SHORT_OF_A_GOOD_LENGTH,SQUARE_DRIVE,1.0,152,34.59
76385,1216520,1,Shubman Gill,1070173,Kolkata Knight Riders,Arshdeep Singh,1125976,Punjab Kings,2,4.02,run,1,False,,1070173,5,0,0,0,0,10,13,1.2,0,9,24,3,26,,94,5.53,,,120,2020-10-26,2020,Sharjah Cricket Stadium,United Arab Emirates,Kings XI Punjab,Kings XI Punjab,IPL,RHB,LMF,pace bowler,1,1,1,True,147,219,5,ON_THE_STUMPS,GOOD_LENGTH,PUSH,1.0,151,33.59
76386,1216520,1,Shubman Gill,1070173,Kolkata Knight Riders,Arshdeep Singh,1125976,Punjab Kings,5,4.05,four,4,False,,1070173,5,0,0,0,0,14,14,1.5,0,18,33,3,29,,91,6.82,,,120,2020-10-26,2020,Sharjah Cricket Stadium,United Arab Emirates,Kings XI Punjab,Kings XI Punjab,IPL,RHB,LMF,pace bowler,4,1,4,True,356,140,2,DOWN_LEG,SHORT,PULL,1.0,157,39.75
76387,1216520,1,Shubman Gill,1070173,Kolkata Knight Riders,Arshdeep Singh,1125976,Punjab Kings,6,4.06,no run,0,False,,1070173,5,0,0,0,0,14,15,2.0,0,18,33,3,30,,90,6.6,,,120,2020-10-26,2020,Sharjah Cricket Stadium,United Arab Emirates,Kings XI Punjab,Kings XI Punjab,IPL,RHB,LMF,pace bowler,0,1,0,True,231,233,4,OUTSIDE_OFFSTUMP,GOOD_LENGTH,PUSH,1.0,158,40.82
76388,1216523,1,Shubman Gill,1070173,Kolkata Knight Riders,Arshdeep Singh,1125976,Punjab Kings,3,3.03,out,0,True,run out,604527,4,0,0,0,0,7,7,1.3,0,1,14,2,21,,99,4.0,,,120,2020-10-10,2020,"Zayed Cricket Stadium, Abu Dhabi",United Arab Emirates,Kolkata Knight Riders,Kolkata Knight Riders,IPL,RHB,LMF,pace bowler,0,1,0,False,216,126,1,OUTSIDE_OFFSTUMP,GOOD_LENGTH,FLICK,1.0,160,41.69
76389,1216523,1,Shubman Gill,1070173,Kolkata Knight Riders,Arshdeep Singh,1125976,Punjab Kings,4,3.04,run,1,False,,1070173,4,0,0,0,0,8,8,1.4,0,2,15,2,22,,98,4.09,,,120,2020-10-10,2020,"Zayed Cricket Stadium, Abu Dhabi",United Arab Emirates,Kolkata Knight Riders,Kolkata Knight Riders,IPL,RHB,LMF,pace bowler,1,1,1,True,303,217,3,ON_THE_STUMPS,SHORT_OF_A_GOOD_LENGTH,PULL,1.0,159,40.62
76390,1254102,1,Shubman Gill,1070173,Kolkata Knight Riders,Arshdeep Singh,1125976,Punjab Kings,1,2.01,no run,0,False,,1070173,3,0,0,0,0,7,6,0.1,0,0,17,0,13,,107,7.84,,,120,2021-10-01,2021,Dubai International Cricket Stadium,United Arab Emirates,Punjab Kings,Punjab Kings,IPL,RHB,LMF,pace bowler,0,1,0,True,0,0,0,OUTSIDE_OFFSTUMP,FULL,COVER_DRIVE,0.0,162,47.35
76391,1254102,1,Shubman Gill,1070173,Kolkata Knight Riders,Arshdeep Singh,1125976,Punjab Kings,2,2.02,wide,1,False,,1070173,3,0,1,0,0,7,6,0.1,0,1,18,0,13,,107,8.3,,,120,2021-10-01,2021,Dubai International Cricket Stadium,United Arab Emirates,Punjab Kings,Punjab Kings,IPL,RHB,LMF,pace bowler,0,0,1,True,0,0,0,DOWN_LEG,GOOD_LENGTH,SLOG_SHOT,0.0,163,48.45
76392,1254102,1,Shubman Gill,1070173,Kolkata Knight Riders,Arshdeep Singh,1125976,Punjab Kings,3,2.03,out,0,True,bowled,1070173,3,0,0,0,0,7,7,0.2,1,1,18,1,14,,106,7.71,,,120,2021-10-01,2021,Dubai International Cricket Stadium,United Arab Emirates,Punjab Kings,Punjab Kings,IPL,RHB,LMF,pace bowler,0,1,0,True,0,0,0,ON_THE_STUMPS,GOOD_LENGTH,DEFENDED,0.0,162,47.35
76393,1304062,2,Shubman Gill,1070173,Gujarat Titans,Arshdeep Singh,1125976,Punjab Kings,1,1.01,wide,1,False,,1070173,2,0,1,0,0,9,4,0.0,0,1,11,0,6,179.0,114,11.0,9.42,190.0,120,2022-04-08,2022,"Brabourne Stadium, Mumbai",India,Gujarat Titans,Gujarat Titans,IPL,RHB,LMF,pace bowler,0,0,1,True,0,0,0,OUTSIDE_OFFSTUMP,GOOD_LENGTH,LEFT_ALONE,,171,31.09
76394,1304062,2,Shubman Gill,1070173,Gujarat Titans,Arshdeep Singh,1125976,Punjab Kings,2,1.02,four,4,False,,1070173,2,0,0,0,0,13,5,0.1,0,5,15,0,7,175.0,113,12.85,9.29,190.0,120,2022-04-08,2022,"Brabourne Stadium, Mumbai",India,Gujarat Titans,Gujarat Titans,IPL,RHB,LMF,pace bowler,4,1,4,True,275,339,4,ON_THE_STUMPS,GOOD_LENGTH,ON_DRIVE,1.0,173,33.55
76395,1304062,2,Shubman Gill,1070173,Gujarat Titans,Arshdeep Singh,1125976,Punjab Kings,3,1.03,no run,0,False,,1070173,2,0,0,0,0,13,6,0.2,0,5,15,0,8,175.0,112,11.25,9.37,190.0,120,2022-04-08,2022,"Brabourne Stadium, Mumbai",India,Gujarat Titans,Gujarat Titans,IPL,RHB,LMF,pace bowler,0,1,0,True,122,148,7,OUTSIDE_OFFSTUMP,SHORT_OF_A_GOOD_LENGTH,CUT_SHOT,0.0,173,33.03
76396,1304062,2,Shubman Gill,1070173,Gujarat Titans,Arshdeep Singh,1125976,Punjab Kings,4,1.04,four,4,False,,1070173,2,0,0,0,0,17,7,0.3,0,9,19,0,9,171.0,111,12.66,9.24,190.0,120,2022-04-08,2022,"Brabourne Stadium, Mumbai",India,Gujarat Titans,Gujarat Titans,IPL,RHB,LMF,pace bowler,4,1,4,True,342,273,3,DOWN_LEG,SHORT,PULL,1.0,175,35.62
76397,1304062,2,Shubman Gill,1070173,Gujarat Titans,Arshdeep Singh,1125976,Punjab Kings,5,1.05,no run,0,False,,1070173,2,0,0,0,0,17,8,0.4,0,9,19,0,10,171.0,110,11.4,9.32,190.0,120,2022-04-08,2022,"Brabourne Stadium, Mumbai",India,Gujarat Titans,Gujarat Titans,IPL,RHB,LMF,pace bowler,0,1,0,True,193,193,4,ON_THE_STUMPS,GOOD_LENGTH,PUSH,1.0,174,34.5
76398,1304062,2,Shubman Gill,1070173,Gujarat Titans,Arshdeep Singh,1125976,Punjab Kings,6,1.06,four,4,False,,1070173,2,0,0,0,0,21,9,0.5,0,13,23,0,11,167.0,109,12.54,9.19,190.0,120,2022-04-08,2022,"Brabourne Stadium, Mumbai",India,Gujarat Titans,Gujarat Titans,IPL,RHB,LMF,pace bowler,4,1,4,True,33,287,6,OUTSIDE_OFFSTUMP,GOOD_LENGTH,CUT_SHOT,1.0,177,37.8
76399,1304062,2,Shubman Gill,1070173,Gujarat Titans,Arshdeep Singh,1125976,Punjab Kings,7,1.07,run,1,False,,1070173,2,0,0,0,0,22,10,1.0,0,14,24,0,12,166.0,108,12.0,9.22,190.0,120,2022-04-08,2022,"Brabourne Stadium, Mumbai",India,Gujarat Titans,Gujarat Titans,IPL,RHB,LMF,pace bowler,1,1,1,True,73,101,7,OUTSIDE_OFFSTUMP,SHORT_OF_A_GOOD_LENGTH,CUT_SHOT,1.0,177,37.89
76400,1304062,2,Shubman Gill,1070173,Gujarat Titans,Arshdeep Singh,1125976,Punjab Kings,1,11.01,run,1,False,,1070173,12,0,0,0,0,68,39,1.1,0,15,104,1,67,86.0,53,9.31,9.73,190.0,120,2022-04-08,2022,"Brabourne Stadium, Mumbai",India,Gujarat Titans,Gujarat Titans,IPL,RHB,LMF,pace bowler,1,1,1,True,298,251,3,OUTSIDE_OFFSTUMP,SHORT_OF_A_GOOD_LENGTH,FLICK,1.0,187,53.42
76401,1304062,2,Shubman Gill,1070173,Gujarat Titans,Arshdeep Singh,1125976,Punjab Kings,5,11.05,four,4,False,,1070173,12,0,0,0,0,72,40,1.5,0,19,109,1,71,81.0,49,9.21,9.91,190.0,120,2022-04-08,2022,"Brabourne Stadium, Mumbai",India,Gujarat Titans,Gujarat Titans,IPL,RHB,LMF,pace bowler,4,1,4,True,341,277,3,OUTSIDE_OFFSTUMP,SHORT,PULL,1.0,186,52.14
76402,1304062,2,Shubman Gill,1070173,Gujarat Titans,Arshdeep Singh,1125976,Punjab Kings,6,11.06,run,1,False,,1070173,12,0,0,0,0,73,41,2.0,0,20,110,1,72,80.0,48,9.16,10.0,190.0,120,2022-04-08,2022,"Brabourne Stadium, Mumbai",India,Gujarat Titans,Gujarat Titans,IPL,RHB,LMF,pace bowler,1,1,1,True,80,293,5,OUTSIDE_OFFSTUMP,FULL,ON_DRIVE,1.0,186,51.77
76403,1304062,2,Shubman Gill,1070173,Gujarat Titans,Arshdeep Singh,1125976,Punjab Kings,3,15.03,no run,0,False,,1070173,16,0,0,0,0,89,52,2.3,0,21,135,2,93,55.0,27,8.7,12.22,190.0,120,2022-04-08,2022,"Brabourne Stadium, Mumbai",India,Gujarat Titans,Gujarat Titans,IPL,RHB,LMF,pace bowler,0,1,0,True,158,113,8,OUTSIDE_OFFSTUMP,YORKER,STEERED,1.0,181,33.07
76404,1304062,2,Shubman Gill,1070173,Gujarat Titans,Arshdeep Singh,1125976,Punjab Kings,4,15.04,run,1,False,,1070173,16,0,0,0,0,90,53,2.4,0,22,136,2,94,54.0,26,8.68,12.46,190.0,120,2022-04-08,2022,"Brabourne Stadium, Mumbai",India,Gujarat Titans,Gujarat Titans,IPL,RHB,LMF,pace bowler,1,1,1,True,121,204,6,OUTSIDE_OFFSTUMP,YORKER,COVER_DRIVE,1.0,179,27.87
76405,1304062,2,Shubman Gill,1070173,Gujarat Titans,Arshdeep Singh,1125976,Punjab Kings,3,17.03,run,2,False,,1070173,18,0,0,0,0,94,55,3.3,0,29,156,2,105,34.0,15,8.91,13.6,190.0,120,2022-04-08,2022,"Brabourne Stadium, Mumbai",India,Gujarat Titans,Gujarat Titans,IPL,RHB,LMF,pace bowler,2,1,2,True,58,279,6,OUTSIDE_OFFSTUMP,FULL,COVER_DRIVE,1.0,182,31.5
76406,1304062,2,Shubman Gill,1070173,Gujarat Titans,Arshdeep Singh,1125976,Punjab Kings,4,17.04,run,1,False,,1070173,18,0,0,0,0,95,56,3.4,0,30,157,2,106,33.0,14,8.88,14.14,190.0,120,2022-04-08,2022,"Brabourne Stadium, Mumbai",India,Gujarat Titans,Gujarat Titans,IPL,RHB,LMF,pace bowler,1,1,1,True,231,125,2,ON_THE_STUMPS,YORKER,FLICK,1.0,181,27.77
76407,1304062,2,Shubman Gill,1070173,Gujarat Titans,Arshdeep Singh,1125976,Punjab Kings,6,17.06,no run,0,False,,1070173,18,0,0,0,0,95,57,4.0,0,31,158,2,108,32.0,12,8.77,16.0,190.0,120,2022-04-08,2022,"Brabourne Stadium, Mumbai",India,Gujarat Titans,Gujarat Titans,IPL,RHB,LMF,pace bowler,0,1,0,True,0,0,0,OUTSIDE_OFFSTUMP,YORKER,,0.0,179,20.27
76677,1216545,2,Shubman Gill,1070173,Kolkata Knight Riders,Abhishek Sharma,1070183,Sunrisers Hyderabad,1,16.01,six,6,False,,1070173,17,0,0,0,0,65,56,0.1,0,6,126,3,97,17.0,23,7.79,4.43,143.0,120,2020-09-26,2020,"Zayed Cricket Stadium, Abu Dhabi",United Arab Emirates,Kolkata Knight Riders,Sunrisers Hyderabad,IPL,RHB,SLA,spin bowler,6,1,6,True,190,362,4,ON_THE_STUMPS,GOOD_LENGTH,STRAIGHT_DRIVE,1.0,168,99.1
76678,1216545,2,Shubman Gill,1070173,Kolkata Knight Riders,Abhishek Sharma,1070183,Sunrisers Hyderabad,2,16.02,run,1,False,,1070173,17,0,0,0,0,66,57,0.2,0,7,127,3,98,16.0,22,7.77,4.36,143.0,120,2020-09-26,2020,"Zayed Cricket Stadium, Abu Dhabi",United Arab Emirates,Kolkata Knight Riders,Sunrisers Hyderabad,IPL,RHB,SLA,spin bowler,1,1,1,True,327,180,3,ON_THE_STUMPS,SHORT_OF_A_GOOD_LENGTH,FLICK,1.0,167,99.18
76679,1216545,2,Shubman Gill,1070173,Kolkata Knight Riders,Abhishek Sharma,1070183,Sunrisers Hyderabad,4,16.04,run,1,False,,1070173,17,0,0,0,0,67,58,0.4,0,9,129,3,100,14.0,20,7.74,4.2,143.0,120,2020-09-26,2020,"Zayed Cricket Stadium, Abu Dhabi",United Arab Emirates,Kolkata Knight Riders,Sunrisers Hyderabad,IPL,RHB,SLA,spin bowler,1,1,1,True,98,192,6,ON_THE_STUMPS,SHORT_OF_A_GOOD_LENGTH,CUT_SHOT,1.0,165,99.32
76680,1216545,2,Shubman Gill,1070173,Kolkata Knight Riders,Abhishek Sharma,1070183,Sunrisers Hyderabad,6,16.06,run,1,False,,1070173,17,0,0,0,0,68,59,1.0,0,11,131,3,102,12.0,18,7.7,4.0,143.0,120,2020-09-26,2020,"Zayed Cricket Stadium, Abu Dhabi",United Arab Emirates,Kolkata Knight Riders,Sunrisers Hyderabad,IPL,RHB,SLA,spin bowler,1,1,1,True,94,297,5,OUTSIDE_OFFSTUMP,GOOD_LENGTH,ON_DRIVE,1.0,164,99.27
77167,1216540,2,Eoin Morgan,24598,Kolkata Knight Riders,Washington Sundar,719715,Royal Challengers Bangalore,3,9.03,out,0,True,run out,1070173,10,0,0,0,0,1,6,2.3,1,9,55,3,57,140.0,63,5.78,13.33,195.0,120,2020-10-12,2020,Sharjah Cricket Stadium,United Arab Emirates,Royal Challengers Bangalore,Royal Challengers Bangalore,IPL,LHB,OB,spin bowler,0,1,0,False,240,167,3,OUTSIDE_OFFSTUMP,FULL,DEFENDED,0.0,154,3.29
77758,1216540,2,Shubman Gill,1070173,Kolkata Knight Riders,Washington Sundar,719715,Royal Challengers Bangalore,2,5.02,run,1,False,,1070173,6,0,0,0,0,25,16,0.2,0,2,41,1,32,154.0,88,7.68,10.5,195.0,120,2020-10-12,2020,Sharjah Cricket Stadium,United Arab Emirates,Royal Challengers Bangalore,Royal Challengers Bangalore,IPL,RHB,OB,spin bowler,1,1,1,True,118,195,6,OUTSIDE_OFFSTUMP,GOOD_LENGTH,FLICK,0.0,173,20.6
77759,1216540,2,Shubman Gill,1070173,Kolkata Knight Riders,Washington Sundar,719715,Royal Challengers Bangalore,4,5.04,run,1,False,,1070173,6,0,0,0,0,26,17,0.4,0,3,43,1,34,152.0,86,7.58,10.6,195.0,120,2020-10-12,2020,Sharjah Cricket Stadium,United Arab Emirates,Royal Challengers Bangalore,Royal Challengers Bangalore,IPL,RHB,OB,spin bowler,1,1,1,True,316,220,3,ON_THE_STUMPS,GOOD_LENGTH,FLICK,1.0,172,19.6
77760,1216540,2,Shubman Gill,1070173,Kolkata Knight Riders,Washington Sundar,719715,Royal Challengers Bangalore,1,7.01,run,1,False,,1070173,8,0,0,0,0,29,20,1.1,0,4,47,1,43,148.0,77,6.55,11.53,195.0,120,2020-10-12,2020,Sharjah Cricket Stadium,United Arab Emirates,Royal Challengers Bangalore,Royal Challengers Bangalore,IPL,RHB,OB,spin bowler,1,1,1,True,294,91,2,ON_THE_STUMPS,GOOD_LENGTH,FLICK,1.0,163,12.54
77761,1216540,2,Shubman Gill,1070173,Kolkata Knight Riders,Washington Sundar,719715,Royal Challengers Bangalore,3,7.03,run,1,False,,1070173,8,0,0,0,0,30,21,1.3,0,6,49,1,45,146.0,75,6.53,11.68,195.0,120,2020-10-12,2020,Sharjah Cricket Stadium,United Arab Emirates,Royal Challengers Bangalore,Royal Challengers Bangalore,IPL,RHB,OB,spin bowler,1,1,1,True,285,130,2,ON_THE_STUMPS,GOOD_LENGTH,FLICK,1.0,162,11.8
77762,1216540,2,Shubman Gill,1070173,Kolkata Knight Riders,Washington Sundar,719715,Royal Challengers Bangalore,5,7.05,run,1,False,,1070173,8,0,0,0,0,31,22,1.5,0,8,51,1,47,144.0,73,6.51,11.83,195.0,120,2020-10-12,2020,Sharjah Cricket Stadium,United Arab Emirates,Royal Challengers Bangalore,Royal Challengers Bangalore,IPL,RHB,OB,spin bowler,1,1,1,True,318,265,3,ON_THE_STUMPS,GOOD_LENGTH,SLOG_SHOT,1.0,162,11.31
77763,1216540,2,Shubman Gill,1070173,Kolkata Knight Riders,Washington Sundar,719715,Royal Challengers Bangalore,1,9.01,run,1,False,,1070173,10,0,0,0,0,34,25,2.1,1,9,55,2,55,140.0,65,6.0,12.92,195.0,120,2020-10-12,2020,Sharjah Cricket Stadium,United Arab Emirates,Royal Challengers Bangalore,Royal Challengers Bangalore,IPL,RHB,OB,spin bowler,1,1,1,True,146,309,5,OUTSIDE_OFFSTUMP,SHORT_OF_A_GOOD_LENGTH,SLOG_SHOT,1.0,156,5.67
77764,1304086,2,Shubman Gill,1070173,Gujarat Titans,Washington Sundar,719715,Sunrisers Hyderabad,2,6.02,no run,0,False,,1070173,7,0,0,0,0,15,19,0.2,0,1,60,0,38,136.0,82,9.47,9.95,196.0,120,2022-04-27,2022,"Wankhede Stadium, Mumbai",India,Gujarat Titans,Gujarat Titans,IPL,RHB,OB,spin bowler,0,1,0,True,206,178,3,OUTSIDE_OFFSTUMP,GOOD_LENGTH,DEFENDED,1.0,177,31.77
77765,1304086,2,Shubman Gill,1070173,Gujarat Titans,Washington Sundar,719715,Sunrisers Hyderabad,3,6.03,six,6,False,,1070173,7,0,0,0,0,21,20,0.3,0,7,66,0,39,130.0,81,10.15,9.62,196.0,120,2022-04-27,2022,"Wankhede Stadium, Mumbai",India,Gujarat Titans,Gujarat Titans,IPL,RHB,OB,spin bowler,6,1,6,True,354,257,3,OUTSIDE_OFFSTUMP,FULL,FLICK,1.0,182,38.52
77766,1304086,2,Shubman Gill,1070173,Gujarat Titans,Washington Sundar,719715,Sunrisers Hyderabad,4,6.04,no run,0,False,,1070173,7,0,0,0,0,21,21,0.4,0,7,66,0,40,130.0,80,9.9,9.75,196.0,120,2022-04-27,2022,"Wankhede Stadium, Mumbai",India,Gujarat Titans,Gujarat Titans,IPL,RHB,OB,spin bowler,0,1,0,True,218,183,3,OUTSIDE_OFFSTUMP,GOOD_LENGTH,FLICK,1.0,182,37.57
